valuation date,portfolio code,portfolio name,asset name,issuer,security,isin no,secname,quantity,market price,cost price,mktval,per,nav
20251031,101,UTI - MNC Fund,Equity Shares,Nippon Life India Asset Management Ltd,012142001,INE298J01013,EQ - NIPPON LIFE INDIA ASSET MANAGE,"434,634",874.8,225,"380,217,823.2",1.31,"29,043,527,598.76"
20251031,101,UTI - MNC Fund,Equity Shares,Pfizer Limited,010440701,INE182A01018,EQ - PFIZER LIMITED,"59,908","5,209","3,890.6059910196","312,060,772",1.07,"29,043,527,598.76"
20251031,101,UTI - MNC Fund,Equity Shares,Procter & Gamble Hygiene & Hel Care Ltd.,010440901,INE179A01014,EQ - PROCTER & GAMBLE HYGIENE & HEL,"49,185","13,351","13,100.9234990343","656,668,935",2.26,"29,043,527,598.76"
20251031,101,UTI - MNC Fund,Equity Shares,Proctor & Gamble Health Ltd,010442901,INE199A01012,EQ - PROCTOR & GAMBLE HEALTH LTD,"240,895","6,166.5","5,198.3260361983","1,485,479,017.5",5.11,"29,043,527,598.76"
20251031,101,UTI - MNC Fund,Equity Shares,Rhi Magnesita India Ltd,012115601,INE743M01012,EQ - RHI MAGNESITA INDIA LTD,"772,598",476.8,633.9377473926,"368,374,726.4",1.27,"29,043,527,598.76"
20251031,101,UTI - MNC Fund,Equity Shares,Samvardhana Motherson International Ltd,011807501,INE775A01035,EQ - SAMVARDHANA MOTHERSON INTL LTD,"2,336,320",105.39,106.5003177048,"246,224,764.8",0.85,"29,043,527,598.76"
20251031,101,UTI - MNC Fund,Equity Shares,Sanofi Consumer Healthcare India Ltd,012173801,INE0UOS01011,EQ - SANOFI CONSUMER HEALTHCARE INDIA LTD,"52,981","4,842.6","5,083.7224376663","256,565,790.6",0.88,"29,043,527,598.76"
20251031,101,UTI - MNC Fund,Equity Shares,Schaeffler India Ltd,010610301,INE513A01022,EQ - SCHAEFFLER INDIA LTD,"147,853","4,021.4","1,456.5843142851","594,576,054.2",2.05,"29,043,527,598.76"
20251031,101,UTI - MNC Fund,Equity Shares,Siemens Energy India Limited,012178401,INE1NPP01017,EQ - SIEMENS ENERGY INDIA LIMITED,"60,000","3,185.6",513.4861805,"191,136,000",0.66,"29,043,527,598.76"
20251031,101,UTI - MNC Fund,Equity Shares,Siemens India Ltd.,010611301,INE003A01024,EQ - SIEMENS INDIA LTD.,"125,000","3,096.3",507.65343096,"387,037,500",1.33,"29,043,527,598.76"
20251031,101,UTI - MNC Fund,Equity Shares,Skf India (Industrial) Limited,012185101,DUM640A01023,EQ - SKF INDIA (INDUSTRIAL) LTD,"83,425","2,708.4",970.9526276296,"225,948,270",0.78,"29,043,527,598.76"
20251031,101,UTI - MNC Fund,Equity Shares,Skf India Ltd.,010600901,INE640A01023,EQ - SKF INDIA LTD.,"83,425","2,140.8",824.5425633803,"178,596,240",0.61,"29,043,527,598.76"
20251031,101,UTI - MNC Fund,Equity Shares,Sun Pharmaceuticals Industries Ltd.,010448501,INE044A01036,EQ - SUN PHARMACEUTICALS INDUSTRIES,"335,000","1,690.7","1,742.5164985075","566,384,500",1.95,"29,043,527,598.76"
20251031,101,UTI - MNC Fund,Equity Shares,Tata Consultancy Services Ltd.,012049201,INE467B01029,EQ - TATA CONSULTANCY SERVICES LTD.,"220,255","3,058","3,777.9778286986","673,539,790",2.32,"29,043,527,598.76"
20251031,101,UTI - MNC Fund,Equity Shares,Teamlease Services Ltd.,012132301,INE985S01024,EQ - TEAMLEASE SERVICES LTD. .,"135,389","1,679.2","2,565.8578746427","227,345,208.8",0.78,"29,043,527,598.76"
20251031,101,UTI - MNC Fund,Equity Shares,Thomas Cook [I] Ltd.,011909001,INE332A01027,EQ - THOMAS COOK [I] LTD.,"1,678,832",161.84,192.4524308448,"271,702,170.88",0.94,"29,043,527,598.76"
20251031,101,UTI - MNC Fund,Equity Shares,Timken India Ltd.,012053601,INE325A01013,EQ - TIMKEN INDIA LTD.,"190,460","3,144","1,840.823570776","598,806,240",2.06,"29,043,527,598.76"
20251031,101,UTI - MNC Fund,Equity Shares,United Breweries Ltd.,012040401,INE686F01025,EQ - UNITED BREWERIES LTD.,"132,613","1,797.4","1,326.9705825975","238,358,606.2",0.82,"29,043,527,598.76"
20251031,101,UTI - MNC Fund,Equity Shares,United Spirits Ltd.,012037501,INE854D01024,EQ - UNITED SPIRITS LTD.,"885,187","1,431.4",811.0423695445,"1,267,056,671.8",4.36,"29,043,527,598.76"
20251031,101,UTI - MNC Fund,Equity Shares,Vedanta Ltd,010802801,INE205A01025,EQ - VEDANTA LTD,"2,582,216",493.55,408.9755515456,"1,274,452,706.8",4.39,"29,043,527,598.76"
20251031,101,UTI - MNC Fund,Equity Shares,Whirlpool Of India Ltd.,010615801,INE716A01013,EQ - WHIRLPOOL OF INDIA LTD.,"430,000","1,399.1","1,215.2761227674","601,613,000",2.07,"29,043,527,598.76"
20251031,101,UTI - MNC Fund,Equity Shares,Yatra Online Ltd.,012171601,INE0JR601024,EQ - YATRA ONLINE LTD.,"2,314,154",146.21,155.0658228579,"338,352,456.34",1.16,"29,043,527,598.76"
20251031,101,UTI - MNC Fund,Nca,Nca,NCA,INR CURNCY,NCA,"428,746,133.84",100,100,"428,746,133.84",1.48,"29,043,527,598.76"
20251031,118,UTI - Healthcare Fund,Equity Shares,Acutaas Chemicals Limited,012158701,INE00FF01025,EQ - ACUTAAS CHEMICALS  LIMITED,"70,000","1,727.7",382.5120238571,"120,939,000",1.08,"11,248,797,041.55"
20251031,118,UTI - Healthcare Fund,Equity Shares,Ajanta Pharma Limited,012025501,INE031B01049,EQ - AJANTA PHARMA LTD.,"285,000","2,465.3","1,827.7772742807","702,610,500",6.25,"11,248,797,041.55"
20251031,118,UTI - Healthcare Fund,Equity Shares,Alembic Pharmaceuticals Ltd.,012114101,INE901L01018,EQ - ALEMBIC PHARMACEUTICALS,"109,350",897.4,857.8888178326,"98,130,690",0.87,"11,248,797,041.55"
20251031,118,UTI - Healthcare Fund,Equity Shares,Alkem Laboratories Ltd,012123501,INE540L01014,EQ - ALKEM LABORATORIES LTD,"72,000","5,506.5","4,454.31065","396,468,000",3.52,"11,248,797,041.55"
20251031,118,UTI - Healthcare Fund,Equity Shares,Anthem Biosciences Ltd,012182601,INE0CZ201020,EQ - ANTHEM BIOSCIENCES LTD,"250,000",710.1,593.60228548,"177,525,000",1.58,"11,248,797,041.55"
20251031,118,UTI - Healthcare Fund,Equity Shares,Apollo Hospitals Enterprise Ltd.,011912701,INE437A01024,EQ - APOLLO HOSPITALS ENTERPRISE LT,"53,000","7,681","3,841.0708675472","407,093,000",3.62,"11,248,797,041.55"
20251031,118,UTI - Healthcare Fund,Equity Shares,Aster Dm Healthcare Ltd,012147501,INE914M01019,EQ - ASTER DM HEALTHCARE LTD,"305,000",678.05,370.5276857049,"206,805,250",1.84,"11,248,797,041.55"
20251031,118,UTI - Healthcare Fund,Equity Shares,Aurobindo Pharma Ltd.,012005301,INE406A01037,EQ - AUROBINDO PHARMA LTD.,"250,000","1,138.9",718.17351232,"284,725,000",2.53,"11,248,797,041.55"
20251031,118,UTI - Healthcare Fund,Equity Shares,Biocon Ltd.,012046901,INE376G01013,EQ - BIOCON LTD.,"300,000",372.1,330,"111,630,000",0.99,"11,248,797,041.55"
20251031,118,UTI - Healthcare Fund,Equity Shares,Caplin Point Laboratories Ltd,012133301,INE475E01026,EQ - CAPLIN POINT LABORATORIES LTD,"130,837","2,032.8","1,476.6992560209","265,965,453.6",2.36,"11,248,797,041.55"
20251031,118,UTI - Healthcare Fund,Equity Shares,Cipla  Ltd.,010443401,INE059A01026,EQ - CIPLA LTD.,"280,000","1,501.3",766.42543425,"420,364,000",3.74,"11,248,797,041.55"
20251031,118,UTI - Healthcare Fund,Equity Shares,Cohance Lifesciences Limited,012154301,INE03QK01018,EQ - COHANCE LIFESCIENCES LIMITED,"360,114",753.4,657.2138652482,"271,309,887.6",2.41,"11,248,797,041.55"
20251031,118,UTI - Healthcare Fund,Equity Shares,Divis Laboratories Ltd.,012042301,INE361B01024,EQ - DIVIS LABORATORIES LTD.,"50,000","6,738","2,378.0276276","336,900,000",2.99,"11,248,797,041.55"
20251031,118,UTI - Healthcare Fund,Equity Shares,Dr Reddy'S Laboratories Ltd.,010444801,INE089A01031,EQ - DR REDDYS LABORATORIES LTD.,"335,000","1,197.6",864.1446602687,"401,196,000",3.57,"11,248,797,041.55"
20251031,118,UTI - Healthcare Fund,Equity Shares,Dr. Lal Pathlabs Ltd.,012131801,INE600L01024,EQ - DR LAL PATHLABS LTD.,434,"3,135.5","3,115.1612903226","1,360,807",0.01,"11,248,797,041.55"
20251031,118,UTI - Healthcare Fund,Equity Shares,Emcure Pharmaceuticals Ltd,012174001,INE168P01015,EQ - EMCURE PHARMACEUTICALS LTD,"75,000","1,318.9","1,169.6488217333","98,917,500",0.88,"11,248,797,041.55"
20251031,118,UTI - Healthcare Fund,Equity Shares,Eris Lifesciences Ltd,012139901,INE406M01024,EQ - ERIS LIFESCIENCES LTD,"179,158","1,591.7",655.5690146128,"285,165,788.6",2.54,"11,248,797,041.55"
20251031,118,UTI - Healthcare Fund,Equity Shares,Fortis Healthcare Ltd.,012069901,INE061F01013,EQ - FORTIS HEALTHCARE LTD.,"280,000","1,023.05",173.44308625,"286,454,000",2.55,"11,248,797,041.55"
20251031,118,UTI - Healthcare Fund,Equity Shares,Gland Pharma Ltd,012155601,INE068V01023,EQ - GLAND PHARMA LTD.,"213,141","1,928.9","1,858.0450543068","411,127,674.9",3.65,"11,248,797,041.55"
20251031,118,UTI - Healthcare Fund,Equity Shares,Glenmark Pharmaceuticals Ltd,012035901,INE935A01035,EQ - GLENMARK PHARMACEUTICALS LTD.,"245,000","1,891.2","1,277.6243436735","463,344,000",4.12,"11,248,797,041.55"
20251031,118,UTI - Healthcare Fund,Equity Shares,Global Health Ltd.,012167901,INE474Q01031,EQ- GLOBAL HEALTH LTD.,"147,966","1,311.5","1,042.6405551951","194,057,409",1.73,"11,248,797,041.55"
20251031,118,UTI - Healthcare Fund,Equity Shares,Ipca Laboratories Ltd.,010446001,INE571A01038,EQ - IPCA LABORATORIES LTD.,"157,156","1,271.2","1,129.2429363181","199,776,707.2",1.78,"11,248,797,041.55"
20251031,118,UTI - Healthcare Fund,Equity Shares,Jubilant Pharmova Limited,010465301,INE700A01033,EQ - JUBILANT PHARMOVA LIMITED,"89,675","1,101","1,052.8035065514","98,732,175",0.88,"11,248,797,041.55"
20251031,118,UTI - Healthcare Fund,Equity Shares,Jupiter Life Line Hospitals Ltd,012170101,INE682M01012,EQ- JUPITER LIFE LINE HOSPITALS LTD,"226,972","1,588.3","1,137.717853656","360,499,627.6",3.2,"11,248,797,041.55"
20251031,118,UTI - Healthcare Fund,Equity Shares,Krishna Institute Of Medical Science Ltd,012157701,INE967H01025,EQ - KRISHNA INSTITUTE OF MEDI SCIE,"353,132",721.05,221.9980179366,"254,625,828.6",2.26,"11,248,797,041.55"
20251031,118,UTI - Healthcare Fund,Equity Shares,Laxmi Dental Limited,012176801,INE0WO601020,EQ - LAXMI DENTAL LIMITED,"152,621",314.2,448.7142317243,"47,953,518.2",0.43,"11,248,797,041.55"
20251031,118,UTI - Healthcare Fund,Equity Shares,Lupin Ltd.,010423401,INE326A01037,EQ - LUPIN LTD.,"319,570","1,963.5","1,944.9272057452","627,475,695",5.58,"11,248,797,041.55"
20251031,118,UTI - Healthcare Fund,Equity Shares,Marksans Pharma Ltd.,012056401,INE750C01026,EQ - MARKSANS PHARMA LTD.,"755,000",182.08,166.7576965033,"137,470,400",1.22,"11,248,797,041.55"
20251031,118,UTI - Healthcare Fund,Equity Shares,Max Healthcare Institute Ltd,012154201,INE027H01010,EQ - MAX HEALTHCARE INSTITUTE LTD,"240,000","1,147.8",892.4177334583,"275,472,000",2.45,"11,248,797,041.55"
20251031,118,UTI - Healthcare Fund,Equity Shares,Metropolis Healthcare Ltd,012151801,INE112L01020,EQ - METROPOLIS HEALTHCARE LTD,"96,726","1,970.4","1,693.6279936108","190,588,910.4",1.69,"11,248,797,041.55"
20251031,118,UTI - Healthcare Fund,Equity Shares,Orchid Pharma Ltd.,010424201,INE191A01027,EQ - ORCHID PHARMA LTD.,"100,000",726.3,604.2026899,"72,630,000",0.65,"11,248,797,041.55"
20251031,118,UTI - Healthcare Fund,Equity Shares,Pfizer Limited,010440701,INE182A01018,EQ - PFIZER LIMITED,"38,602","5,209","4,533.0888306305","201,077,818",1.79,"11,248,797,041.55"
20251031,118,UTI - Healthcare Fund,Equity Shares,Proctor & Gamble Health Ltd,010442901,INE199A01012,EQ - PROCTOR & GAMBLE HEALTH LTD,"67,014","6,166.5","5,236.7971735757","413,241,831",3.67,"11,248,797,041.55"
20251031,118,UTI - Healthcare Fund,Equity Shares,Rainbow Childrens Medicare Ltd,012164901,INE961O01016,EQ - RAINBOW CHILDRENS MEDICARE LTD,"78,650","1,369.4",786.7510542912,"107,703,310",0.96,"11,248,797,041.55"
20251031,118,UTI - Healthcare Fund,Equity Shares,Sai Life Sciences Ltd,012176501,INE570L01029,EQ - SAI LIFE SCIENCES LTD,"229,623",918.2,653.2975481986,"210,839,838.6",1.87,"11,248,797,041.55"
20251031,118,UTI - Healthcare Fund,Equity Shares,Sanofi Consumer Healthcare India Ltd,012173801,INE0UOS01011,EQ - SANOFI CONSUMER HEALTHCARE INDIA LTD,"24,168","4,842.6","4,978.8844401688","117,035,956.8",1.04,"11,248,797,041.55"
20251031,118,UTI - Healthcare Fund,Equity Shares,Sequent Scientific  Ltd,012136701,INE807F01027,EQ - SEQUENT SCIENTIFIC  LTD,"871,145",214.61,152.6339651149,"186,956,428.45",1.66,"11,248,797,041.55"
20251031,118,UTI - Healthcare Fund,Equity Shares,Sun Pharmaceuticals Industries Ltd.,010448501,INE044A01036,EQ - SUN PHARMACEUTICALS INDUSTRIES,"650,000","1,690.7",545.347263,"1,098,955,000",9.77,"11,248,797,041.55"
20251031,118,UTI - Healthcare Fund,Equity Shares,Syngene International Ltd.,012130401,INE398R01022,EQ - SYNGENE INTERNATIONAL LTD.,"180,000",650.1,611.4677767778,"117,018,000",1.04,"11,248,797,041.55"
20251031,118,UTI - Healthcare Fund,Equity Shares,Torrent Pharmaceuticals Ltd.,010446901,INE685A01028,EQ - TORRENT PHARMACEUTICALS LTD.,"30,000","3,560.1","1,258.0054783333","106,803,000",0.95,"11,248,797,041.55"
20251031,118,UTI - Healthcare Fund,Equity Shares,Vijaya Diagnostic Centre Ltd,012163401,INE043W01024,EQ - VIJAYA DIAGNOSTIC CENTRE LTD,"120,000",988.65,666.5712721667,"118,638,000",1.05,"11,248,797,041.55"
20251031,118,UTI - Healthcare Fund,Equity Shares,Windlas Biotec Ltd,012158501,INE0H5O01029,EQ - WINDLAS BIOTEC LTD,"160,507",945.5,444.8317188035,"151,759,368.5",1.35,"11,248,797,041.55"
20251031,118,UTI - Healthcare Fund,Nca,Nca,NCA,INR CURNCY,NCA,"211,454,667.5",100,100,"211,454,667.5",1.88,"11,248,797,041.55"
20251031,125,UTI - Long Term Equity Fund,Equity Shares,Aia Engineering Ltd.,012055701,INE212H01026,EQ - AIA ENGINEERING LTD.,"93,587","3,249.9","3,178.0340622095","304,148,391.3",0.81,"37,781,034,345.33"
20251031,125,UTI - Long Term Equity Fund,Equity Shares,Ajanta Pharma Limited,012025501,INE031B01049,EQ - AJANTA PHARMA LTD.,"229,904","2,465.3","1,320.7258951127","566,782,331.2",1.5,"37,781,034,345.33"
20251031,125,UTI - Long Term Equity Fund,Equity Shares,Aster Dm Healthcare Ltd,012147501,INE914M01019,EQ - ASTER DM HEALTHCARE LTD,"825,000",678.05,472.023727503,"559,391,250",1.48,"37,781,034,345.33"
20251031,125,UTI - Long Term Equity Fund,Equity Shares,Astral Ltd.,012125001,INE006I01046,EQ - ASTRAL LTD.,"219,333","1,450.1","1,912.0969002385","318,054,783.3",0.84,"37,781,034,345.33"
20251031,125,UTI - Long Term Equity Fund,Equity Shares,Avenue Supermarts Ltd.,012138501,INE192R01011,EQ - AVENUE SUPERMARTS LTD.,"165,000","4,153.5","3,371.985706303","685,327,500",1.81,"37,781,034,345.33"
20251031,125,UTI - Long Term Equity Fund,Equity Shares,Axis Bank Ltd.,010213601,INE238A01034,EQ - AXIS BANK LTD.,"1,210,000","1,232.8",677.6411372066,"1,491,688,000",3.95,"37,781,034,345.33"
20251031,125,UTI - Long Term Equity Fund,Equity Shares,Bajaj Auto Ltd.,012086501,INE917I01010,EQ - BAJAJ AUTO LTD.,"60,000","8,892.5","8,488.0844833333","533,550,000",1.41,"37,781,034,345.33"
20251031,125,UTI - Long Term Equity Fund,Equity Shares,Bajaj Finance Ltd.,010207901,INE296A01032,EQ - BAJAJ FINANCE LTD.,"1,075,000","1,042.8",601.0439748651,"1,121,010,000",2.97,"37,781,034,345.33"
20251031,125,UTI - Long Term Equity Fund,Equity Shares,Bharat Electronics Ltd.,010626301,INE263A01024,EQ - BHARAT ELECTRONICS LTD.,"1,150,000",426.1,121.7309577478,"490,015,000",1.3,"37,781,034,345.33"
20251031,125,UTI - Long Term Equity Fund,Equity Shares,Bharat Petroleum Corporation Ltd.,011932701,INE029A01011,EQ - BHARAT PETROLEUM CORPN LTD.,"1,037,720",356.8,319.5701474193,"370,258,496",0.98,"37,781,034,345.33"
20251031,125,UTI - Long Term Equity Fund,Equity Shares,Bharti Airtel Ltd.,012038901,INE397D01024,EQ - BHARTI AIRTEL LTD.,"875,000","2,054.5",556.8655617829,"1,797,687,500",4.76,"37,781,034,345.33"
20251031,125,UTI - Long Term Equity Fund,Equity Shares,Brigade Enterprises Ltd.,012089501,INE791I01019,EQ - BRIGADE ENTERPRISES LTD.,"231,394","1,037.7",907.4558772915,"240,117,553.8",0.64,"37,781,034,345.33"
20251031,125,UTI - Long Term Equity Fund,Equity Shares,Cholamandalam Investment And Finance Company Limited,010202101,INE121A01024,EQ - CHOLAMANDALAM INVESTMENT & FIN,"325,000","1,696.8",530.5770094769,"551,460,000",1.46,"37,781,034,345.33"
20251031,125,UTI - Long Term Equity Fund,Equity Shares,Cipla  Ltd.,010443401,INE059A01026,EQ - CIPLA LTD.,"375,000","1,501.3","1,206.4012516533","562,987,500",1.49,"37,781,034,345.33"
20251031,125,UTI - Long Term Equity Fund,Equity Shares,Coal India Ltd.,012000301,INE522F01014,EQ - COAL INDIA LTD.,"1,250,000",388.65,388.876044216,"485,812,500",1.29,"37,781,034,345.33"
20251031,125,UTI - Long Term Equity Fund,Equity Shares,Crompton Greaves Consumer Electricals Ltd.,012132601,INE299U01018,EQ - CROMPTON GREAVES CONSUMER ELEC,"2,000,000",282.7,314.26664559,"565,400,000",1.5,"37,781,034,345.33"
20251031,125,UTI - Long Term Equity Fund,Equity Shares,Eicher Motors Ltd,011804401,INE066A01021,EQ - EICHER MOTORS LTD,"75,000","7,007","5,093.2844918667","525,525,000",1.39,"37,781,034,345.33"
20251031,125,UTI - Long Term Equity Fund,Equity Shares,Emami Ltd.,012110801,INE548C01032,EQ - EMAMI LTD.,"575,000",534.4,565.6989551304,"307,280,000",0.81,"37,781,034,345.33"
20251031,125,UTI - Long Term Equity Fund,Equity Shares,Endurance Technologies Ltd.,012137001,INE913H01037,EQ - ENDURANCE TECHNOLOGIES LTD,"150,000","2,838.6","1,523.8217476","425,790,000",1.13,"37,781,034,345.33"
20251031,125,UTI - Long Term Equity Fund,Equity Shares,Federal Bank Ltd.,010214201,INE171A01029,EQ - FEDERAL BANK LTD.,"458,289",236.61,235.8441173801,"108,435,760.29",0.29,"37,781,034,345.33"
20251031,125,UTI - Long Term Equity Fund,Equity Shares,Godrej Consumer Products Ltd,012037701,INE102D01028,EQ - GODREJ CONSUMER PRODUCTS LTD,"500,000","1,118.6",888.81926372,"559,300,000",1.48,"37,781,034,345.33"
20251031,125,UTI - Long Term Equity Fund,Equity Shares,Great Eastern Shipping Co. Ltd.,011200201,INE017A01032,EQ - GREAT EASTERN SHIPPING CO. LTD,"52,743","1,099.6",995.2565214341,"57,996,202.8",0.15,"37,781,034,345.33"
20251031,125,UTI - Long Term Equity Fund,Equity Shares,Havells India Ltd.,012066801,INE176B01034,EQ - HAVELLS INDIA LTD.,"347,753","1,493.9","1,554.304257217","519,508,206.7",1.38,"37,781,034,345.33"
20251031,125,UTI - Long Term Equity Fund,Equity Shares,Hcl Technologies Ltd.,012020301,INE860A01027,EQ - HCL TECHNOLOGIES LTD.,"450,000","1,541.5","1,686.292","693,675,000",1.84,"37,781,034,345.33"
20251031,125,UTI - Long Term Equity Fund,Equity Shares,Hdfc Bank Ltd.,010216601,INE040A01034,EQ - HDFC BANK LIMITED,"3,650,000",987.3,659.1372384493,"3,603,645,000",9.54,"37,781,034,345.33"
20251031,125,UTI - Long Term Equity Fund,Equity Shares,Hdfc Life Insurance Company Limited,012142401,INE795G01014,EQ - HDFC LIFE INSURANCE COMPANY LI,"650,000",731.85,613.7393042308,"475,702,500",1.26,"37,781,034,345.33"
20251031,125,UTI - Long Term Equity Fund,Equity Shares,Icici  Lombard General Insurance Company Ltd,012141101,INE765G01017,EQ - ICICI LOMBARD GENERAL INSURANC,"295,000","1,993.7","1,344.9035642712","588,141,500",1.56,"37,781,034,345.33"
20251031,125,UTI - Long Term Equity Fund,Equity Shares,Icici Bank Ltd,012002901,INE090A01021,EQ - ICICI BANK LTD,"1,800,000","1,345.3",459.3674414556,"2,421,540,000",6.41,"37,781,034,345.33"
20251031,125,UTI - Long Term Equity Fund,Equity Shares,Indiamart Intermesh Ltd,012153501,INE933S01016,EQ - INDIAMART INTERMESH LTD,"113,517","2,457.9","2,559.5193911925","279,013,434.3",0.74,"37,781,034,345.33"
20251031,125,UTI - Long Term Equity Fund,Equity Shares,Info-Edge (India) Ltd.,012062001,INE663F01032,EQ - INFO-EDGE (INDIA) LTD.,"425,000","1,378.3","1,344.6600024471","585,777,500",1.55,"37,781,034,345.33"
20251031,125,UTI - Long Term Equity Fund,Equity Shares,Infosys Ltd.,010653801,INE009A01021,EQ - INFOSYS LTD.,"1,210,185","1,482.3","1,040.6210853465","1,793,857,225.5",4.75,"37,781,034,345.33"
20251031,125,UTI - Long Term Equity Fund,Equity Shares,Jk Paper Ltd.,010902501,INE789E01012,EQ - JK PAPER LTD.,"111,266",397.3,399.3373734115,"44,205,981.8",0.12,"37,781,034,345.33"
20251031,125,UTI - Long Term Equity Fund,Equity Shares,Jubilant Food Works Ltd,012107101,INE797F01020,EQ - JUBILANT FOODWORKS LTD.,"1,100,000",597.85,503.9917418909,"657,635,000",1.74,"37,781,034,345.33"
20251031,125,UTI - Long Term Equity Fund,Equity Shares,Kajaria Ceramics Ltd.,010702301,INE217B01036,EQ - KAJARIA CERAMICS LTD.,"310,000","1,207.6",913.0113057097,"374,356,000",0.99,"37,781,034,345.33"
20251031,125,UTI - Long Term Equity Fund,Equity Shares,Kotak Mahindra Bank Ltd.,010207501,INE237A01028,EQ - KOTAK MAHINDRA BANK LTD.,"700,000","2,102.2","2,131.7991297429","1,471,540,000",3.89,"37,781,034,345.33"
20251031,125,UTI - Long Term Equity Fund,Equity Shares,Mahanagar Gas Ltd.,012135101,INE002S01010,EQ - MAHANAGAR GAS LTD.,"399,652","1,276.9","1,417.9276086946","510,315,638.8",1.35,"37,781,034,345.33"
20251031,125,UTI - Long Term Equity Fund,Equity Shares,Mahindra & Mahindra Ltd.,011800801,INE101A01026,EQ - MAHINDRA & MAHINDRA LTD.,"225,000","3,487.2","3,137.3045333333","784,620,000",2.08,"37,781,034,345.33"
20251031,125,UTI - Long Term Equity Fund,Equity Shares,Maruti Suzuki India Ltd.,012043501,INE585B01010,EQ - MARUTI SUZUKI INDIA LTD.,"50,000","16,186","7,733.4176652","809,300,000",2.14,"37,781,034,345.33"
20251031,125,UTI - Long Term Equity Fund,Equity Shares,Mphasis Ltd,012009901,INE356A01018,EQ - MPHASIS LTD,"175,000","2,764.4","2,741.1014593143","483,770,000",1.28,"37,781,034,345.33"
20251031,125,UTI - Long Term Equity Fund,Equity Shares,Ntpc Ltd.,010501501,INE733E01010,EQ - NTPC LTD.,"1,400,000",336.95,272.7251421429,"471,730,000",1.25,"37,781,034,345.33"
20251031,125,UTI - Long Term Equity Fund,Equity Shares,Oberoi Realty Limited,012107001,INE093I01010,EQ - OBEROI REALTY LIMITED,"170,000","1,778.3",785.3840174706,"302,311,000",0.8,"37,781,034,345.33"
20251031,125,UTI - Long Term Equity Fund,Equity Shares,Orchid Pharma Ltd.,010424201,INE191A01027,EQ - ORCHID PHARMA LTD.,"36,126",726.3,722.8696658916,"26,238,313.8",0.07,"37,781,034,345.33"
